OrderID,CustomerID, ProductCategory, ProductPrice,Quantity,DiscountPercent,PaymentMethod,OrderStatus,City,OrderDate,TotalAmount,DiscountAmount,FinalAmount,Month,Year
100975,4006,Sports,996,1,15,Credit Card,Cancelled,Bangalore,2025-09-01,996,149.4,846.6,9,2025
100976,4216,Beauty,3842,3,15,Cash,Cancelled,Bangalore,2025-09-02,11526,1728.9,9797.1,9,2025
100977,2224,Clothing,3625,6,15,Credit Card,Delivered,Delhi,2025-09-03,21750,3262.5,18487.5,9,2025
100978,1928,Electronics,1496,7,0,Credit Card,Delivered,Bangalore,2025-09-04,10472,0.0,10472.0,9,2025
100979,3036,Home,4914,8,15,Credit Card,Returned,Delhi,2025-09-05,39312,5896.8,33415.2,9,2025
100980,4795,Beauty,444,4,15,Debit Card,Cancelled,Delhi,2025-09-06,1776,266.4,1509.6,9,2025
100981,3508,Clothing,3095,3,5,Cash,Delivered,Pune,2025-09-07,9285,464.25,8820.75,9,2025
100982,3779,Sports,1129,5,10,Cash,Returned,Delhi,2025-09-08,5645,564.5,5080.5,9,2025
100983,3799,Electronics,719,9,15,Debit Card,Returned,Delhi,2025-09-09,6471,970.65,5500.35,9,2025
100984,1924,Clothing,3412,6,20,Debit Card,Returned,Bangalore,2025-09-10,20472,4094.4,16377.6,9,2025
100985,3956,Sports,2609,9,15,Debit Card,Returned,Delhi,2025-09-11,23481,3522.15,19958.85,9,2025
100986,2581,Clothing,207,6,0,UPI,Returned,Chennai,2025-09-12,1242,0.0,1242.0,9,2025
100987,4618,Beauty,2725,2,0,Credit Card,Cancelled,Bangalore,2025-09-13,5450,0.0,5450.0,9,2025
100988,4324,Beauty,3623,5,0,Credit Card,Returned,Mumbai,2025-09-14,18115,0.0,18115.0,9,2025
100989,1389,Beauty,2219,9,15,Cash,Cancelled,Bangalore,2025-09-15,19971,2995.65,16975.35,9,2025
100990,2617,Electronics,4790,8,5,Credit Card,Delivered,Delhi,2025-09-16,38320,1916.0,36404.0,9,2025
100991,3930,Beauty,4482,7,20,UPI,Returned,Chennai,2025-09-17,31374,6274.8,25099.2,9,2025
100992,1255,Sports,3867,1,15,Debit Card,Delivered,Bangalore,2025-09-18,3867,580.05,3286.95,9,2025
100993,1708,Clothing,3871,4,5,Cash,Cancelled,Chennai,2025-09-19,15484,774.2,14709.8,9,2025
100994,2838,Home,3001,7,5,Cash,Cancelled,Mumbai,2025-09-20,21007,1050.35,19956.65,9,2025
100995,2944,Sports,285,7,15,Credit Card,Delivered,Mumbai,2025-09-21,1995,299.25,1695.75,9,2025
100996,3497,Sports,3315,6,15,Cash,Returned,Pune,2025-09-22,19890,2983.5,16906.5,9,2025
100997,1009,Beauty,4432,8,5,Debit Card,Returned,Pune,2025-09-23,35456,1772.8,33683.2,9,2025
100998,3871,Electronics,2668,6,5,Cash,Delivered,Bangalore,2025-09-24,16008,800.4,15207.6,9,2025
100999,1797,Clothing,3819,3,5,Debit Card,Delivered,Pune,2025-09-25,11457,572.85,10884.15,9,2025
101000,4313,Electronics,1836,4,15,UPI,Delivered,Chennai,2025-09-26,7344,1101.6,6242.4,9,2025
101001,4322,Clothing,3783,3,5,UPI,Returned,Pune,2025-09-27,11349,567.45,10781.55,9,2025
101002,1876,Clothing,4209,1,0,Debit Card,Returned,Chennai,2025-09-28,4209,0.0,4209.0,9,2025
101003,2028,Electronics,3526,5,15,Credit Card,Returned,Pune,2025-09-29,17630,2644.5,14985.5,9,2025
101004,4190,Sports,2418,1,0,Cash,Delivered,Pune,2025-09-30,2418,0.0,2418.0,9,2025
101005,2015,Clothing,2417,1,10,Credit Card,Returned,Pune,2025-10-01,2417,241.7,2175.3,10,2025
101006,2824,Electronics,2569,2,15,Cash,Cancelled,Delhi,2025-10-02,5138,770.7,4367.3,10,2025
101007,1373,Clothing,3838,4,10,UPI,Delivered,Delhi,2025-10-03,15352,1535.2,13816.8,10,2025
101008,4136,Home,2703,6,5,UPI,Returned,Pune,2025-10-04,16218,810.9,15407.1,10,2025
101009,3193,Sports,1143,8,5,UPI,Delivered,Chennai,2025-10-05,9144,457.2,8686.8,10,2025
101010,1223,Beauty,3037,3,20,Cash,Cancelled,Bangalore,2025-10-06,9111,1822.2,7288.8,10,2025
101011,2262,Clothing,2860,1,5,UPI,Cancelled,Mumbai,2025-10-07,2860,143.0,2717.0,10,2025
101012,3224,Home,3136,3,10,UPI,Delivered,Delhi,2025-10-08,9408,940.8,8467.2,10,2025
101013,2802,Beauty,4644,3,5,UPI,Delivered,Pune,2025-10-09,13932,696.6,13235.4,10,2025
101014,1852,Beauty,4147,5,15,UPI,Cancelled,Mumbai,2025-10-10,20735,3110.25,17624.75,10,2025
101015,4353,Clothing,1876,4,5,Credit Card,Delivered,Delhi,2025-10-11,7504,375.2,7128.8,10,2025
101016,1062,Electronics,1396,4,20,UPI,Cancelled,Bangalore,2025-10-12,5584,1116.8,4467.2,10,2025
101017,2240,Clothing,4305,9,5,UPI,Cancelled,Chennai,2025-10-13,38745,1937.25,36807.75,10,2025
101018,4925,Home,2987,7,10,Credit Card,Returned,Pune,2025-10-14,20909,2090.9,18818.1,10,2025
101019,3874,Beauty,1661,4,10,Credit Card,Delivered,Bangalore,2025-10-15,6644,664.4,5979.6,10,2025
101020,3842,Clothing,3518,3,5,Cash,Delivered,Delhi,2025-10-16,10554,527.7,10026.3,10,2025
101021,1688,Electronics,866,6,10,Debit Card,Returned,Pune,2025-10-17,5196,519.6,4676.4,10,2025
101022,2484,Clothing,2376,3,10,UPI,Cancelled,Mumbai,2025-10-18,7128,712.8,6415.2,10,2025
101023,2633,Sports,3943,6,20,UPI,Delivered,Chennai,2025-10-19,23658,4731.6,18926.4,10,2025
101024,3152,Electronics,800,9,15,UPI,Returned,Delhi,2025-10-20,7200,1080.0,6120.0,10,2025
101025,4170,Home,2852,6,20,Cash,Returned,Chennai,2025-10-21,17112,3422.4,13689.6,10,2025
101026,1510,Beauty,4622,4,0,UPI,Delivered,Pune,2025-10-22,18488,0.0,18488.0,10,2025
101027,1384,Clothing,4024,5,20,Debit Card,Returned,Bangalore,2025-10-23,20120,4024.0,16096.0,10,2025
101028,1404,Electronics,4106,6,5,Credit Card,Cancelled,Chennai,2025-10-24,24636,1231.8,23404.2,10,2025
101029,3870,Sports,1179,3,15,Cash,Returned,Mumbai,2025-10-25,3537,530.55,3006.45,10,2025
101030,1517,Electronics,2651,8,5,Credit Card,Cancelled,Delhi,2025-10-26,21208,1060.4,20147.6,10,2025
101031,1475,Sports,828,4,0,UPI,Cancelled,Mumbai,2025-10-27,3312,0.0,3312.0,10,2025
101032,3000,Home,1829,8,15,UPI,Delivered,Chennai,2025-10-28,14632,2194.8,12437.2,10,2025
101033,3756,Beauty,3896,3,10,UPI,Returned,Bangalore,2025-10-29,11688,1168.8,10519.2,10,2025
101034,4934,Home,3630,7,20,Debit Card,Cancelled,Bangalore,2025-10-30,25410,5082.0,20328.0,10,2025
101035,2668,Clothing,3874,9,5,Debit Card,Cancelled,Mumbai,2025-10-31,34866,1743.3,33122.7,10,2025
101036,2893,Electronics,4129,4,0,Cash,Returned,Pune,2025-11-01,16516,0.0,16516.0,11,2025
101037,3818,Sports,2965,8,10,Credit Card,Cancelled,Pune,2025-11-02,23720,2372.0,21348.0,11,2025
101038,2460,Sports,4569,3,20,UPI,Returned,Bangalore,2025-11-03,13707,2741.4,10965.6,11,2025
101039,4094,Electronics,4980,7,10,UPI,Delivered,Mumbai,2025-11-04,34860,3486.0,31374.0,11,2025
101040,4044,Electronics,315,3,20,UPI,Cancelled,Mumbai,2025-11-05,945,189.0,756.0,11,2025
101041,4636,Clothing,2203,7,15,UPI,Cancelled,Mumbai,2025-11-06,15421,2313.15,13107.85,11,2025
101042,3724,Home,892,6,10,Debit Card,Returned,Chennai,2025-11-07,5352,535.2,4816.8,11,2025
101043,1713,Sports,3362,2,10,Credit Card,Returned,Pune,2025-11-08,6724,672.4,6051.6,11,2025
101044,4529,Clothing,1305,3,10,Credit Card,Returned,Pune,2025-11-09,3915,391.5,3523.5,11,2025
101045,1082,Home,3208,6,15,Cash,Returned,Chennai,2025-11-10,19248,2887.2,16360.8,11,2025
101046,2168,Clothing,2361,4,0,Debit Card,Cancelled,Delhi,2025-11-11,9444,0.0,9444.0,11,2025
101047,4156,Sports,353,6,20,UPI,Delivered,Chennai,2025-11-12,2118,423.6,1694.4,11,2025
101048,4149,Electronics,3899,1,10,Credit Card,Delivered,Mumbai,2025-11-13,3899,389.9,3509.1,11,2025
101049,3504,Electronics,4610,1,15,Credit Card,Delivered,Chennai,2025-11-14,4610,691.5,3918.5,11,2025
101050,2901,Home,3986,3,0,Debit Card,Delivered,Mumbai,2025-11-15,11958,0.0,11958.0,11,2025
101051,3048,Beauty,1264,8,20,Cash,Returned,Bangalore,2025-11-16,10112,2022.4,8089.6,11,2025
101052,1050,Home,4400,8,15,Cash,Cancelled,Mumbai,2025-11-17,35200,5280.0,29920.0,11,2025
101053,1684,Beauty,2113,4,20,UPI,Cancelled,Pune,2025-11-18,8452,1690.4,6761.6,11,2025
101054,1716,Clothing,1416,6,10,Cash,Cancelled,Chennai,2025-11-19,8496,849.6,7646.4,11,2025
101055,4843,Clothing,2601,8,0,Credit Card,Returned,Mumbai,2025-11-20,20808,0.0,20808.0,11,2025
101056,2469,Sports,1972,7,15,Cash,Cancelled,Delhi,2025-11-21,13804,2070.6,11733.4,11,2025
101057,1448,Beauty,2160,7,0,UPI,Returned,Bangalore,2025-11-22,15120,0.0,15120.0,11,2025
101058,1880,Sports,2980,4,10,Credit Card,Cancelled,Delhi,2025-11-23,11920,1192.0,10728.0,11,2025
101059,1487,Electronics,4946,9,0,Cash,Delivered,Delhi,2025-11-24,44514,0.0,44514.0,11,2025
101060,2823,Beauty,3071,6,0,Cash,Returned,Delhi,2025-11-25,18426,0.0,18426.0,11,2025
101061,3081,Home,860,3,5,Debit Card,Cancelled,Bangalore,2025-11-26,2580,129.0,2451.0,11,2025
101062,4419,Electronics,2835,5,0,UPI,Delivered,Bangalore,2025-11-27,14175,0.0,14175.0,11,2025
101063,3142,Electronics,2529,5,20,Cash,Delivered,Bangalore,2025-11-28,12645,2529.0,10116.0,11,2025
101064,4143,Home,4154,5,15,Debit Card,Delivered,Bangalore,2025-11-29,20770,3115.5,17654.5,11,2025
101065,2574,Electronics,2650,8,5,Credit Card,Returned,Delhi,2025-11-30,21200,1060.0,20140.0,11,2025
101066,3201,Beauty,1332,9,15,Debit Card,Returned,Pune,2025-12-01,11988,1798.2,10189.8,12,2025
101067,1249,Sports,899,9,15,Debit Card,Cancelled,Pune,2025-12-02,8091,1213.65,6877.35,12,2025
101068,1673,Electronics,2238,6,10,Cash,Delivered,Bangalore,2025-12-03,13428,1342.8,12085.2,12,2025
101069,1437,Beauty,4847,6,10,Cash,Cancelled,Chennai,2025-12-04,29082,2908.2,26173.8,12,2025
101070,3165,Clothing,4700,9,5,Cash,Cancelled,Mumbai,2025-12-05,42300,2115.0,40185.0,12,2025
101071,1770,Beauty,4757,4,10,Debit Card,Delivered,Chennai,2025-12-06,19028,1902.8,17125.2,12,2025
101072,4962,Sports,2379,6,10,Credit Card,Cancelled,Chennai,2025-12-07,14274,1427.4,12846.6,12,2025
101073,4377,Beauty,3038,4,10,UPI,Returned,Chennai,2025-12-08,12152,1215.2,10936.8,12,2025
101074,1267,Home,1073,1,15,Debit Card,Cancelled,Pune,2025-12-09,1073,160.95,912.05,12,2025
101075,2984,Sports,283,7,5,Cash,Delivered,Mumbai,2025-12-10,1981,99.05,1881.95,12,2025
101076,2077,Clothing,1622,6,15,UPI,Returned,Chennai,2025-12-11,9732,1459.8,8272.2,12,2025
101077,1235,Home,2875,9,20,Credit Card,Returned,Bangalore,2025-12-12,25875,5175.0,20700.0,12,2025
101078,1388,Beauty,3380,7,15,UPI,Cancelled,Pune,2025-12-13,23660,3549.0,20111.0,12,2025
101079,4037,Sports,4516,7,20,Cash,Cancelled,Bangalore,2025-12-14,31612,6322.4,25289.6,12,2025
101080,4805,Clothing,4175,2,0,Debit Card,Returned,Bangalore,2025-12-15,8350,0.0,8350.0,12,2025
101081,1762,Home,1591,9,0,Debit Card,Cancelled,Chennai,2025-12-16,14319,0.0,14319.0,12,2025
101082,2848,Clothing,3418,9,20,Cash,Delivered,Bangalore,2025-12-17,30762,6152.4,24609.6,12,2025
101083,3448,Beauty,4407,6,20,Debit Card,Cancelled,Mumbai,2025-12-18,26442,5288.4,21153.6,12,2025
101084,1623,Clothing,814,3,15,Cash,Cancelled,Bangalore,2025-12-19,2442,366.3,2075.7,12,2025
101085,3814,Electronics,3171,1,20,Debit Card,Returned,Chennai,2025-12-20,3171,634.2,2536.8,12,2025
101086,4374,Home,3765,4,5,Debit Card,Cancelled,Bangalore,2025-12-21,15060,753.0,14307.0,12,2025
101087,3966,Clothing,3776,3,0,Debit Card,Cancelled,Pune,2025-12-22,11328,0.0,11328.0,12,2025
101088,4278,Beauty,4770,1,0,Credit Card,Cancelled,Pune,2025-12-23,4770,0.0,4770.0,12,2025
101089,2252,Beauty,470,3,20,Credit Card,Delivered,Pune,2025-12-24,1410,282.0,1128.0,12,2025
101090,3900,Clothing,4266,4,10,Cash,Cancelled,Delhi,2025-12-25,17064,1706.4,15357.6,12,2025
101091,4981,Beauty,2668,8,10,Credit Card,Delivered,Pune,2025-12-26,21344,2134.4,19209.6,12,2025
101092,1577,Sports,1590,9,20,Cash,Delivered,Pune,2025-12-27,14310,2862.0,11448.0,12,2025
101093,3122,Sports,3554,3,5,UPI,Delivered,Delhi,2025-12-28,10662,533.1,10128.9,12,2025
101094,1434,Sports,4335,6,10,UPI,Delivered,Pune,2025-12-29,26010,2601.0,23409.0,12,2025
101095,3150,Electronics,3807,5,20,Credit Card,Returned,Chennai,2025-12-30,19035,3807.0,15228.0,12,2025
101096,4493,Clothing,2783,6,5,UPI,Delivered,Pune,2025-12-31,16698,834.9,15863.1,12,2025
101097,4775,Electronics,4273,4,5,UPI,Cancelled,Pune,2026-01-01,17092,854.6,16237.4,1,2026
101098,1763,Beauty,3275,6,15,Debit Card,Delivered,Delhi,2026-01-02,19650,2947.5,16702.5,1,2026
101099,3785,Electronics,4106,7,5,Debit Card,Cancelled,Chennai,2026-01-03,28742,1437.1,27304.9,1,2026
101100,3853,Beauty,489,9,10,Cash,Delivered,Bangalore,2026-01-04,4401,440.1,3960.9,1,2026
101101,2329,Beauty,2680,7,10,UPI,Returned,Mumbai,2026-01-05,18760,1876.0,16884.0,1,2026
101102,3145,Home,3452,6,20,Cash,Delivered,Chennai,2026-01-06,20712,4142.4,16569.6,1,2026
101103,4921,Sports,478,1,20,Cash,Delivered,Bangalore,2026-01-07,478,95.6,382.4,1,2026
101104,3845,Beauty,3124,2,5,UPI,Returned,Chennai,2026-01-08,6248,312.4,5935.6,1,2026
101105,2358,Home,780,1,0,Credit Card,Delivered,Bangalore,2026-01-09,780,0.0,780.0,1,2026
101106,3906,Sports,453,9,15,UPI,Cancelled,Bangalore,2026-01-10,4077,611.55,3465.45,1,2026
101107,3482,Beauty,4476,9,0,Debit Card,Delivered,Chennai,2026-01-11,40284,0.0,40284.0,1,2026
101108,1446,Beauty,4976,7,5,UPI,Delivered,Delhi,2026-01-12,34832,1741.6,33090.4,1,2026
101109,3017,Electronics,1024,2,5,Credit Card,Delivered,Chennai,2026-01-13,2048,102.4,1945.6,1,2026
101110,2331,Electronics,4032,6,0,Cash,Returned,Chennai,2026-01-14,24192,0.0,24192.0,1,2026
101111,1248,Sports,899,4,15,Cash,Delivered,Bangalore,2026-01-15,3596,539.4,3056.6,1,2026
101112,1165,Beauty,1580,1,0,Debit Card,Delivered,Mumbai,2026-01-16,1580,0.0,1580.0,1,2026
101113,4552,Clothing,4096,1,20,Debit Card,Cancelled,Bangalore,2026-01-17,4096,819.2,3276.8,1,2026
101114,4031,Electronics,1873,5,10,Debit Card,Delivered,Pune,2026-01-18,9365,936.5,8428.5,1,2026
101115,2358,Sports,2927,2,20,Cash,Delivered,Chennai,2026-01-19,5854,1170.8,4683.2,1,2026
101116,2019,Beauty,3356,4,10,Debit Card,Delivered,Chennai,2026-01-20,13424,1342.4,12081.6,1,2026
101117,1541,Beauty,3588,1,5,UPI,Delivered,Delhi,2026-01-21,3588,179.4,3408.6,1,2026
101118,1758,Clothing,4507,4,15,Cash,Cancelled,Bangalore,2026-01-22,18028,2704.2,15323.8,1,2026
101119,4177,Sports,583,6,0,Credit Card,Cancelled,Delhi,2026-01-23,3498,0.0,3498.0,1,2026
101120,4634,Beauty,541,4,15,Cash,Returned,Chennai,2026-01-24,2164,324.6,1839.4,1,2026
101121,3128,Electronics,2187,1,0,UPI,Delivered,Bangalore,2026-01-25,2187,0.0,2187.0,1,2026
101122,3180,Clothing,4259,7,20,UPI,Returned,Bangalore,2026-01-26,29813,5962.6,23850.4,1,2026
101123,1796,Sports,3309,2,20,Debit Card,Returned,Pune,2026-01-27,6618,1323.6,5294.4,1,2026
101124,3947,Clothing,4282,9,0,Cash,Delivered,Pune,2026-01-28,38538,0.0,38538.0,1,2026
101125,1137,Electronics,4715,3,15,Cash,Cancelled,Mumbai,2026-01-29,14145,2121.75,12023.25,1,2026
101126,3231,Sports,2998,8,0,Cash,Cancelled,Pune,2026-01-30,23984,0.0,23984.0,1,2026
101127,4472,Clothing,3440,8,5,Credit Card,Delivered,Bangalore,2026-01-31,27520,1376.0,26144.0,1,2026
101128,2353,Home,2188,3,20,Debit Card,Delivered,Pune,2026-02-01,6564,1312.8,5251.2,2,2026
101129,3832,Electronics,3614,4,5,UPI,Cancelled,Mumbai,2026-02-02,14456,722.8,13733.2,2,2026
101130,4579,Electronics,2049,2,20,UPI,Delivered,Chennai,2026-02-03,4098,819.6,3278.4,2,2026
101131,2875,Electronics,505,4,20,Debit Card,Delivered,Pune,2026-02-04,2020,404.0,1616.0,2,2026
101132,4031,Home,3813,9,10,UPI,Delivered,Bangalore,2026-02-05,34317,3431.7,30885.3,2,2026
101133,1068,Home,2949,2,5,UPI,Cancelled,Chennai,2026-02-06,5898,294.9,5603.1,2,2026
101134,3593,Beauty,1335,3,5,Debit Card,Returned,Bangalore,2026-02-07,4005,200.25,3804.75,2,2026
101135,4845,Clothing,405,4,10,UPI,Returned,Chennai,2026-02-08,1620,162.0,1458.0,2,2026
101136,3100,Beauty,4791,5,15,Cash,Delivered,Bangalore,2026-02-09,23955,3593.25,20361.75,2,2026
101137,2473,Clothing,3650,1,5,Credit Card,Cancelled,Pune,2026-02-10,3650,182.5,3467.5,2,2026
101138,1204,Home,4011,7,0,Debit Card,Delivered,Pune,2026-02-11,28077,0.0,28077.0,2,2026
101139,3173,Home,3822,7,10,Credit Card,Cancelled,Mumbai,2026-02-12,26754,2675.4,24078.6,2,2026
101140,4818,Beauty,3799,9,5,UPI,Delivered,Chennai,2026-02-13,34191,1709.55,32481.45,2,2026
101141,1042,Sports,2751,4,15,UPI,Cancelled,Mumbai,2026-02-14,11004,1650.6,9353.4,2,2026
101142,4823,Beauty,4508,6,5,Cash,Cancelled,Delhi,2026-02-15,27048,1352.4,25695.6,2,2026
101143,2906,Clothing,509,2,20,Debit Card,Returned,Pune,2026-02-16,1018,203.6,814.4,2,2026
101144,3158,Beauty,2908,4,0,UPI,Delivered,Chennai,2026-02-17,11632,0.0,11632.0,2,2026
101145,1760,Electronics,2191,2,10,Debit Card,Returned,Mumbai,2026-02-18,4382,438.2,3943.8,2,2026
101146,4734,Clothing,471,5,20,Debit Card,Returned,Mumbai,2026-02-19,2355,471.0,1884.0,2,2026
101147,4254,Clothing,3842,7,15,Debit Card,Cancelled,Delhi,2026-02-20,26894,4034.1,22859.9,2,2026
101148,3895,Sports,4286,1,20,Debit Card,Delivered,Mumbai,2026-02-21,4286,857.2,3428.8,2,2026
101149,3142,Home,2022,7,20,Debit Card,Cancelled,Bangalore,2026-02-22,14154,2830.8,11323.2,2,2026
101150,2994,Clothing,3473,6,15,Credit Card,Cancelled,Pune,2026-02-23,20838,3125.7,17712.3,2,2026
101151,4445,Home,4738,6,20,Cash,Cancelled,Mumbai,2026-02-24,28428,5685.6,22742.4,2,2026
101152,2935,Beauty,4549,8,10,Debit Card,Delivered,Mumbai,2026-02-25,36392,3639.2,32752.8,2,2026
101153,4591,Electronics,720,8,5,Credit Card,Delivered,Delhi,2026-02-26,5760,288.0,5472.0,2,2026
101154,1899,Sports,1176,6,20,UPI,Cancelled,Bangalore,2026-02-27,7056,1411.2,5644.8,2,2026
101155,1359,Home,3922,3,10,Debit Card,Delivered,Mumbai,2026-02-28,11766,1176.6,10589.4,2,2026
101156,3947,Clothing,3751,5,5,UPI,Cancelled,Pune,2026-03-01,18755,937.75,17817.25,3,2026
101157,2719,Home,4305,2,5,Debit Card,Delivered,Pune,2026-03-02,8610,430.5,8179.5,3,2026
101158,1280,Clothing,2973,5,20,Credit Card,Delivered,Mumbai,2026-03-03,14865,2973.0,11892.0,3,2026
101159,4266,Home,2752,9,10,Credit Card,Returned,Bangalore,2026-03-04,24768,2476.8,22291.2,3,2026
101160,2887,Clothing,3032,1,20,Credit Card,Cancelled,Pune,2026-03-05,3032,606.4,2425.6,3,2026
101161,4266,Beauty,4107,5,15,Cash,Returned,Pune,2026-03-06,20535,3080.25,17454.75,3,2026
101162,1666,Clothing,352,6,5,UPI,Returned,Bangalore,2026-03-07,2112,105.6,2006.4,3,2026
101163,1092,Clothing,3164,7,20,Cash,Cancelled,Bangalore,2026-03-08,22148,4429.6,17718.4,3,2026
101164,1671,Electronics,3116,9,5,Debit Card,Cancelled,Mumbai,2026-03-09,28044,1402.2,26641.8,3,2026
101165,2969,Clothing,3000,6,10,UPI,Delivered,Chennai,2026-03-10,18000,1800.0,16200.0,3,2026
101166,1060,Electronics,1952,5,0,Credit Card,Cancelled,Delhi,2026-03-11,9760,0.0,9760.0,3,2026
101167,3681,Sports,2810,7,20,UPI,Returned,Chennai,2026-03-12,19670,3934.0,15736.0,3,2026
101168,4122,Electronics,4075,1,20,Credit Card,Returned,Chennai,2026-03-13,4075,815.0,3260.0,3,2026
101169,4474,Beauty,1304,5,5,Cash,Cancelled,Pune,2026-03-14,6520,326.0,6194.0,3,2026
101170,4860,Electronics,2736,2,10,Cash,Returned,Bangalore,2026-03-15,5472,547.2,4924.8,3,2026
101171,2028,Sports,4399,4,15,Credit Card,Delivered,Pune,2026-03-16,17596,2639.4,14956.6,3,2026
101172,2489,Beauty,4054,7,10,Credit Card,Returned,Delhi,2026-03-17,28378,2837.8,25540.2,3,2026
101173,1603,Home,3694,5,20,Debit Card,Delivered,Mumbai,2026-03-18,18470,3694.0,14776.0,3,2026
101174,1681,Home,2114,6,15,Cash,Returned,Delhi,2026-03-19,12684,1902.6,10781.4,3,2026
101175,4900,Electronics,3272,2,10,Cash,Delivered,Pune,2026-03-20,6544,654.4,5889.6,3,2026
101176,3581,Electronics,1206,3,0,Debit Card,Delivered,Pune,2026-03-21,3618,0.0,3618.0,3,2026
101177,2428,Sports,606,7,5,Cash,Cancelled,Pune,2026-03-22,4242,212.1,4029.9,3,2026
101178,3885,Sports,366,2,10,Credit Card,Delivered,Pune,2026-03-23,732,73.2,658.8,3,2026
101179,4584,Clothing,708,6,10,UPI,Cancelled,Chennai,2026-03-24,4248,424.8,3823.2,3,2026
101180,3692,Sports,1861,5,0,UPI,Returned,Mumbai,2026-03-25,9305,0.0,9305.0,3,2026
101181,3280,Clothing,3864,1,20,Cash,Returned,Chennai,2026-03-26,3864,772.8,3091.2,3,2026
101182,1523,Beauty,3689,4,5,Debit Card,Returned,Pune,2026-03-27,14756,737.8,14018.2,3,2026
101183,3393,Electronics,880,2,10,Credit Card,Delivered,Bangalore,2026-03-28,1760,176.0,1584.0,3,2026
101184,4117,Beauty,2724,4,15,UPI,Returned,Chennai,2026-03-29,10896,1634.4,9261.6,3,2026
101185,3593,Sports,2320,1,10,Credit Card,Returned,Pune,2026-03-30,2320,232.0,2088.0,3,2026
101186,2968,Beauty,4877,2,5,Cash,Cancelled,Pune,2026-03-31,9754,487.7,9266.3,3,2026
101187,2101,Beauty,4557,8,10,Cash,Cancelled,Mumbai,2026-04-01,36456,3645.6,32810.4,4,2026
101188,2753,Beauty,1563,6,0,UPI,Returned,Delhi,2026-04-02,9378,0.0,9378.0,4,2026
101189,2836,Sports,1531,2,10,Cash,Returned,Chennai,2026-04-03,3062,306.2,2755.8,4,2026
101190,4994,Beauty,2492,6,10,Debit Card,Delivered,Chennai,2026-04-04,14952,1495.2,13456.8,4,2026
101191,4144,Clothing,1738,9,15,Cash,Delivered,Chennai,2026-04-05,15642,2346.3,13295.7,4,2026
101192,3841,Sports,3608,7,0,Cash,Returned,Pune,2026-04-06,25256,0.0,25256.0,4,2026
101193,3296,Beauty,760,9,0,Cash,Cancelled,Mumbai,2026-04-07,6840,0.0,6840.0,4,2026
101194,3094,Sports,1299,5,10,Credit Card,Returned,Pune,2026-04-08,6495,649.5,5845.5,4,2026
101195,2144,Home,2103,7,15,Credit Card,Delivered,Pune,2026-04-09,14721,2208.15,12512.85,4,2026
101196,3261,Clothing,374,7,10,UPI,Cancelled,Bangalore,2026-04-10,2618,261.8,2356.2,4,2026
101197,3286,Beauty,2356,3,10,UPI,Cancelled,Mumbai,2026-04-11,7068,706.8,6361.2,4,2026
101198,2079,Home,2430,7,5,UPI,Delivered,Chennai,2026-04-12,17010,850.5,16159.5,4,2026
101199,3397,Home,4487,1,5,Cash,Returned,Delhi,2026-04-13,4487,224.35,4262.65,4,2026
101200,1106,Sports,4360,9,15,Credit Card,Returned,Chennai,2026-04-14,39240,5886.0,33354.0,4,2026
101201,3878,Home,4120,6,20,Debit Card,Returned,Pune,2026-04-15,24720,4944.0,19776.0,4,2026
101202,1047,Clothing,1697,5,5,Cash,Delivered,Mumbai,2026-04-16,8485,424.25,8060.75,4,2026
101203,4644,Clothing,4054,7,20,Cash,Cancelled,Mumbai,2026-04-17,28378,5675.6,22702.4,4,2026
101204,1336,Electronics,3371,5,0,Cash,Delivered,Mumbai,2026-04-18,16855,0.0,16855.0,4,2026
101205,2049,Clothing,1767,5,5,Debit Card,Returned,Bangalore,2026-04-19,8835,441.75,8393.25,4,2026
101206,3851,Home,1351,7,5,UPI,Delivered,Chennai,2026-04-20,9457,472.85,8984.15,4,2026
101207,2280,Clothing,568,7,15,Debit Card,Cancelled,Bangalore,2026-04-21,3976,596.4,3379.6,4,2026
101208,3055,Sports,242,3,20,UPI,Delivered,Delhi,2026-04-22,726,145.2,580.8,4,2026
101209,1624,Electronics,2107,3,5,Debit Card,Returned,Pune,2026-04-23,6321,316.05,6004.95,4,2026
101210,2890,Home,3690,3,5,Credit Card,Cancelled,Bangalore,2026-04-24,11070,553.5,10516.5,4,2026
101211,2276,Electronics,2735,6,15,Cash,Delivered,Bangalore,2026-04-25,16410,2461.5,13948.5,4,2026
101212,2715,Home,4373,6,15,Cash,Delivered,Pune,2026-04-26,26238,3935.7,22302.3,4,2026
101213,3766,Sports,3073,3,20,Cash,Cancelled,Mumbai,2026-04-27,9219,1843.8,7375.2,4,2026
101214,1302,Electronics,2024,3,0,UPI,Cancelled,Pune,2026-04-28,6072,0.0,6072.0,4,2026
101215,1638,Beauty,1493,8,0,Debit Card,Returned,Chennai,2026-04-29,11944,0.0,11944.0,4,2026
101216,1055,Home,4969,8,10,Credit Card,Cancelled,Pune,2026-04-30,39752,3975.2,35776.8,4,2026
101217,1725,Beauty,4996,7,5,Debit Card,Returned,Mumbai,2026-05-01,34972,1748.6,33223.4,5,2026
101218,1525,Electronics,3586,4,20,Cash,Delivered,Pune,2026-05-02,14344,2868.8,11475.2,5,2026
